"Pseudoscabiosa limonifolia","Pseudoscabiosa","","limonifolia",NA,NA,"","","kew-2408716",TRUE,"1.1","Unresolved","Caprifoliaceae","Pseudoscabiosa","","limonifolia","","","(Vahl) Devesa","kew-2408716","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Pseudoscabiosa saxatilis","Pseudoscabiosa","","saxatilis",NA,NA,"","","tro-50194723",TRUE,"1.1","Synonym","Caprifoliaceae","Scabiosa","","saxatilis","","","Cav.","kew-2594153","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoschoenus inanis","Pseudoschoenus","","inanis",NA,NA,"","","kew-259799",TRUE,"1.1","Accepted","Cyperaceae","Pseudoschoenus","","inanis","","","(Thunb.) Oteng-Yeb.","kew-259799","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoscleropodium purum","Pseudoscleropodium","","purum",NA,NA,"","","tro-35143322",TRUE,"1.1","Accepted","Brachytheciaceae","Pseudoscleropodium","","purum","","","(Hedw.) M. Fleisch.","tro-35143322","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoscolopia polyantha","Pseudoscolopia","","polyantha",NA,NA,"","","tro-13200628",TRUE,"1.1","Accepted","Salicaceae","Pseudoscolopia","","polyantha","","","Gilg","tro-13200628","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosedum affine","Pseudosedum","","affine",NA,NA,"","","tro-8903397",TRUE,"1.1","Accepted","Crassulaceae","Pseudosedum","","affine","","","(Schrenk ex Fisch. & C.A. Mey.) A. Berger","tro-8903397","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosedum lievenii","Pseudosedum","","lievenii",NA,NA,"","","kew-2410973",TRUE,"1.1","Accepted","Crassulaceae","Pseudosedum","","lievenii","","","(Ledeb.) A.Berger","kew-2410973","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosedum longidentatum","Pseudosedum","","longidentatum",NA,NA,"","","tro-8901715",TRUE,"1.1","Accepted","Crassulaceae","Pseudosedum","","longidentatum","","","Boriss.","tro-8901715","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago ascendens","Pseudoselago","","ascendens",NA,NA,"","","tro-50262813",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","ascendens","","","(E. Mey.) Hilliard","tro-50262813","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago bella","Pseudoselago","","bella",NA,NA,"","","tro-50276284",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","bella","","","Hilliard","tro-50276284","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago candida","Pseudoselago","","candida",NA,NA,"","","tro-50276274",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","candida","","","Hilliard","tro-50276274","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago densifolia","Pseudoselago","","densifolia",NA,NA,"","","tro-50276278",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","densifolia","","","(Hochst.) Hilliard","tro-50276278","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago gracilis","Pseudoselago","","gracilis",NA,NA,"","","tro-50276272",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","gracilis","","","Hilliard","tro-50276272","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago langebergensis","Pseudoselago","","langebergensis",NA,NA,"","","tro-50276268",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","langebergensis","","","Hilliard","tro-50276268","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago recurvifolia","Pseudoselago","","recurvifolia",NA,NA,"","","tro-50270931",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","recurvifolia","","","Hilliard","tro-50270931","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago serrata","Pseudoselago","","serrata",NA,NA,"","","tro-50276262",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","serrata","","","(P.J. Bergius) Hilliard","tro-50276262","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago spuria","Pseudoselago","","spuria",NA,NA,"","","tro-50276271",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","spuria","","","(L.) Hilliard","tro-50276271","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoselago subglabra","Pseudoselago","","subglabra",NA,NA,"","","tro-50276275",TRUE,"1.1","Accepted","Scrophulariaceae","Pseudoselago","","subglabra","","","Hilliard","tro-50276275","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosenefeldera inclinata","Pseudosenefeldera","","inclinata",NA,NA,"","","kew-166563",TRUE,"1.1","Accepted","Euphorbiaceae","Pseudosenefeldera","","inclinata","","","(Müll.Arg.) Esser","kew-166563","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosindora palustris","Pseudosindora","","palustris",NA,NA,"","","ild-33009",TRUE,"1.1","Accepted","Leguminosae","Pseudosindora","","palustris","","","Symington","ild-33009","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosmodingium andrieuxii","Pseudosmodingium","","andrieuxii",NA,NA,"","","tro-50143799",TRUE,"1.1","Accepted","Anacardiaceae","Pseudosmodingium","","andrieuxii","","","(Baill.) Engl.","tro-50143799","Accepted",FALSE,FALSE,FALSE,2017-05-11
