"Bauhinia bracteata","Bauhinia","","bracteata",NA,NA,"","","ild-45966",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","bracteata","","","(Benth.) Baker","ild-45966","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia brevicalyx","Bauhinia","","brevicalyx",NA,NA,"","","ild-42425",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","brevicalyx","","","Du Puy & R.Rabev.","ild-42425","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia brevipes","Bauhinia","","brevipes",NA,NA,"","","ild-20018",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","brevipes","","","Vogel","ild-20018","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia catingae","Bauhinia","","catingae",NA,NA,"","","ild-10325",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","catingae","","","Harms","ild-10325","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia championii","Bauhinia","","championii",NA,NA,"","","ild-31851",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","championii","","","(Benth.) Benth.","ild-31851","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia chapulhuacania","Bauhinia","","chapulhuacania",NA,NA,"","","ild-24376",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","chapulhuacania","","","Wunderlin","ild-24376","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia cheilantha","Bauhinia","","cheilantha",NA,NA,"","","ild-20020",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","cheilantha","","","(Bong.) Steud.","ild-20020","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia cinnamomea","Bauhinia","","cinnamomea",NA,NA,"","","ild-20021",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","cinnamomea","","","DC.","ild-20021","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia clemensiorum","Bauhinia","","clemensiorum",NA,NA,"","","ild-45983",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","clemensiorum","","","Merr.","ild-45983","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia cookii","Bauhinia","","cookii",NA,NA,"","","ild-10329",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","cookii","","","Britton & Rose","ild-10329","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia corniculata","Bauhinia","","corniculata",NA,NA,"","","ild-20023",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","corniculata","","","Benth.","ild-20023","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia corymbosa","Bauhinia","","corymbosa",NA,NA,"","","ild-39877",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","corymbosa","","","Roxb.","ild-39877","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia didyma","Bauhinia","","didyma",NA,NA,"","","ild-43654",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","didyma","","","L.Chen","ild-43654","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia dipetala","Bauhinia","","dipetala",NA,NA,"","","ild-10335",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","dipetala","","","Hemsl.","ild-10335","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia divaricata","Bauhinia","","divaricata",NA,NA,"","","ild-29596",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","divaricata","","","L.","ild-29596","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia dubia","Bauhinia","","dubia",NA,NA,"","","ild-20027",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","dubia","","","Vogel","ild-20027","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia erythrocalyx","Bauhinia","","erythrocalyx",NA,NA,"","","ild-10710",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","erythrocalyx","","","Wunderlin","ild-10710","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia forficata","Bauhinia","","forficata",NA,NA,"","","ild-20031",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","forficata","","","Link","ild-20031","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia galpinii","Bauhinia","","galpinii",NA,NA,"","","ild-804",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","galpinii","","","N.E.Br.","ild-804","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia glauca","Bauhinia","","glauca",NA,NA,"","","ild-43635",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","glauca","","","(Benth.) Benth.","ild-43635","Accepted",FALSE,FALSE,FALSE,2017-05-11
