"Heuchera woodsiaphila","Heuchera","","woodsiaphila",NA,NA,"","","kew-2896348",TRUE,"1.1","Unresolved","Saxifragaceae","Heuchera","","woodsiaphila","","","P.J.Alexander","kew-2896348","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Heuchera wootonii","Heuchera","","wootonii",NA,NA,"","","kew-2848880",TRUE,"1.1","Unresolved","Saxifragaceae","Heuchera","","wootonii","","","Rydb.","kew-2848880","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hevea benthamiana","Hevea","","benthamiana",NA,NA,"","","kew-98917",TRUE,"1.1","Accepted","Euphorbiaceae","Hevea","","benthamiana","","","Müll.Arg.","kew-98917","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hevea guianensis","Hevea","","guianensis",NA,NA,"","","kew-98956",TRUE,"1.1","Accepted","Euphorbiaceae","Hevea","","guianensis","","","Aubl.","kew-98956","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hevea nitida","Hevea","","nitida",NA,NA,"","","kew-98991",TRUE,"1.1","Accepted","Euphorbiaceae","Hevea","","nitida","","","Mart. ex Müll.Arg.","kew-98991","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hevea pauciflora","Hevea","","pauciflora",NA,NA,"","","kew-98996",TRUE,"1.1","Accepted","Euphorbiaceae","Hevea","","pauciflora","","","(Spruce ex Benth.) Müll.Arg.","kew-98996","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hevea spruceana","Hevea","","spruceana",NA,NA,"","","kew-99007",TRUE,"1.1","Accepted","Euphorbiaceae","Hevea","","spruceana","","","(Benth.) Müll.Arg.","kew-99007","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hewittia malabarica","Hewittia","","malabarica",NA,NA,"","","tro-8502792",TRUE,"1.1","Accepted","Convolvulaceae","Hewittia","","malabarica","","","(L.) Suresh","tro-8502792","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hewittia scandens","Hewittia","","scandens",NA,NA,"","","tro-8502740",TRUE,"1.1","Accepted","Convolvulaceae","Hewittia","","scandens","","","(J. König ex Milne) Mabb.","tro-8502740","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hewittia sublobata","Hewittia","","sublobata",NA,NA,"","","tro-8500039",TRUE,"1.1","Synonym","Convolvulaceae","Hewittia","","malabarica","","","(L.) Suresh","tro-8502792","Accepted",FALSE,FALSE,FALSE,2017-05-11
